PACKAGE_NAME,RISK_LEVEL,PROB_MALICIOUS
bytecodealliance__componentize-js-0.19.3,LOW,0.04332
bytecodealliance__preview2-shim-0.17.5,LOW,0.03234
bytom-js-sdk-1.4.0,LOW,0.0
bzip-deflate-1.0.0,LOW,0.01344
c-preprocessor-0.2.13,LOW,0.0
c11__engine.babel-plugin-syntax-4.0.0-alpha.125,MEDIUM,0.04917
cabify__babel-preset-0.1.2,LOW,0.04871
calcom__embed-core-1.5.3,MEDIUM,0.12763
calcom__embed-snippet-1.3.3,LOW,0.0074
calendar-js-1.4.4,LOW,0.04871
calidae__vue-generate-component-1.2.0,LOW,0.01088
call-me-maybe-1.0.2,LOW,0.01088
callback-loader-0.2.4,LOW,0.00293
callbag-1.5.1,LOW,0.01352
camoufox-js-0.8.3,MEDIUM,0.04887
camunda-bpmn-js-5.15.0,LOW,0.00271
camunda-bpmn-js-behaviors-1.11.2,LOW,0.04871
camunda-dmn-js-3.5.0,LOW,0.01575
camunda__form-js-assistant-module-0.6.2,MEDIUM,0.07363
can-define-2.8.1,MEDIUM,0.04881
can-simple-dom-1.7.1,LOW,0.03585
canton-network__core-token-standard-0.13.0,HIGH,0.37993
canvas-js__chain-substrate-0.13.14,LOW,0.04871
capturoo__capturoo-js-client-sdk-1.0.4,LOW,0.0
caradoc-0.3.7,LOW,0.04099
cardano-wallet-1.2.2,LOW,0.01352
cartesia__cartesia-js-2.2.9,MEDIUM,0.05472
cartflow-js-1.0.0,LOW,0.01352
cast-with-schema-1.5.0,LOW,0.04871
castiron__style-mixins-2.0.0,LOW,0.03986
castlabs__ui-7.5.1,LOW,0.00236
castore__event-storage-adapter-in-memory-2.4.2,MEDIUM,0.0489
cathodique__wayland-server-js-impl-1.0.13,LOW,0.04871
caught-object-report-json-8.0.0,LOW,0.00024
causalfoundry__js-sdk-0.9.12,LOW,0.0
caveman-0.1.6,LOW,0.03242
caver-js-1.12.2,LOW,0.04381
caver-js-ext-kas-1.12.0,LOW,0.01016
cbor-js-0.1.0,LOW,0.04871
cdi-js-typescript-2.0.78,LOW,0.00151
cdk-monitoring-constructs-9.16.0,MEDIUM,0.14631
cdk-serverless-2.20.0,MEDIUM,0.10462
cedricziel__aha-js-1.2.5,LOW,0.00373
ceed-1.0.2,LOW,0.04871
ceramicnetwork__ipfs-daemon-6.5.0,LOW,0.00687
certik__skynet-0.22.3,LOW,0.00013
certstream-1.1.1,MEDIUM,0.15461
cesium-sensors-es6-1.0.0,LOW,0.03482
cewald__eslint-config-2.4.0,LOW,0.01088
chacha-2.1.0,LOW,0.00151
chai-js-factories-0.1.5,LOW,0.04871
chai-smoothie-0.3.2,LOW,0.04871
chai-sorted-0.2.0,LOW,0.04871
chainsafe__libp2p-noise-17.0.0,MEDIUM,0.07545
chainx-v2__api-0.0.50,LOW,0.01352
chakra-ui__styled-system-2.12.0,LOW,0.03586
chakra-v2__styled-system-2.13.0-next.1,LOW,0.03541
characterxyz__cxyz-three-1.0.135,LOW,0.01699
characterxyz__three-character-1.3.189,LOW,0.01809
chargebee__atomicpricing-1.0.4,LOW,0.03379
chartjs-plugin-scroll-bar-1.3.0,LOW,0.04871
chat21__chat21-web-widget-5.1.15,HIGH,0.24372
chatkit-svelte-1.1.2,LOW,0.04423
chatsystem__client-1.1.58,MEDIUM,0.08318
checktypes-js-1.0.5,LOW,0.04476
chipster-js-common-1.5.6,LOW,0.01088
chirpstack__chirpstack-api-4.15.0,LOW,0.0
chisquare-tech__ngx-sdk-0.1.71,LOW,0.01352
chisquare-tech__sdk-js-0.1.70,LOW,0.02437
chloride-2.4.1,LOW,0.00151
choices.js-11.1.0,MEDIUM,0.14953
chomp-0.2.23,LOW,0.0
chrisben__imgcache.js-2.1.1,MEDIUM,0.09478
chroma-js-3.1.2,LOW,0.03872
chromadb-js-bindings-darwin-arm64-1.1.1,LOW,0.01352
chromadb-js-bindings-darwin-x64-1.1.1,LOW,0.01352
chromadb-js-bindings-linux-arm64-gnu-1.1.1,LOW,0.01352
chromadb-js-bindings-linux-x64-gnu-1.1.1,LOW,0.01352
chromadb-js-bindings-win32-x64-msvc-1.1.1,LOW,0.01352
chrome-tabs-5.4.0,LOW,0.01339
chromecast-api-0.4.2,LOW,7e-05
chromium-pickle-js-0.2.0,LOW,0.04871
chronosjs-0.1.0,LOW,0.03116
cif-js-1.0.4,MEDIUM,0.14192
ciffi-js__builder-5.3.0,LOW,0.01352
ciffi-js__dev-server-2.3.1,LOW,0.0
ciffi-js__router-2.1.0,LOW,0.01352
circle-fin__adapter-solana-1.1.2,LOW,0.0015
circular_buffer_js-1.10.0,LOW,0.04871
ciscospark__plugin-locus-0.10.3,LOW,0.0
ciscospark__plugin-mercury-0.10.3,LOW,0.02944
ciscospark__plugin-metrics-0.10.3,LOW,0.0
ciscospark__plugin-wdm-0.10.3,LOW,0.00122
citation-js-utils-1.2.7,LOW,0.04871
citation-js__core-0.7.21,MEDIUM,0.04917
citeproc-2.4.63,LOW,0.01374
citeproc-js-node-0.0.3,LOW,0.011
citeproc-plus-0.3.6,LOW,0.01798
citizenfx__client-2.0.22443-1,LOW,0.0
citizenfx__server-2.0.22443-1,LOW,0.0
cityofzion__neon-api-5.8.0,LOW,0.04871
cityofzion__neon-core-5.8.0,MEDIUM,0.12547
cityofzion__neon-js-5.8.0,MEDIUM,0.12203
clamp-js-main-0.11.6,LOW,0.00793
classic-terra__terra.proto-2.1.2,LOW,1e-05
cleanco-1.0.2,LOW,0.04871
clerk__clerk-js-5.109.2,LOW,0.0
cli-js-0.0.8,LOW,0.0
clickhouse-js-0.0.4,HIGH,1.0
clickhouse__client-1.14.0,LOW,4e-05
clickhouse__client-common-1.14.0,LOW,0.01223
clickhouse__client-web-1.14.0,LOW,0.00875
clio-lazy-1.0.0,LOW,0.0
clipper2-js-1.2.4,LOW,0.02102
clipper2-lib-js-0.0.6,LOW,0.04871
cloudbase__ai-2.22.9,MEDIUM,0.0686
cloudbase__database-1.4.2,MEDIUM,0.1534
cloudbase__model-2.22.9,LOW,0.04871
cloudbase__mysql-2.22.9,LOW,0.04871
cloudbase__storage-2.22.9,MEDIUM,0.1225
cloudcoreo-jsrunner-commons-1.10.7-beta78,MEDIUM,0.05623
cloudcruise-0.0.4,LOW,0.03506
cloudformation-schema-js-yaml-2.0.2,LOW,0.04871
cloudinary-core-2.14.0,MEDIUM,0.10982
cloudinary__transformation-builder-sdk-1.21.2,LOW,0.00734
cloudinary__url-gen-1.22.0,LOW,0.00438
cloudkit-js-0.0.8,LOW,0.00086
cloudpss__yaml-0.5.55,LOW,0.04871
cloudterms__js-0.0.24,LOW,0.0
clp-ffi-js-0.6.1,MEDIUM,0.05368
clusterize.js-1.0.0,LOW,6e-05
clusters-0.0.4,LOW,0.04871
cmake-js-7.4.0,MEDIUM,0.0539
cmake-ts-1.0.2,MEDIUM,0.21073
cmmn-js-properties-panel-0.9.0,LOW,0.04878
cn-ui__reactive-4.11.0,MEDIUM,0.04945
cnbritain__merlin-www-js-store-2.0.1,LOW,0.04871
cobalt-ui__plugin-js-1.4.4,LOW,0.04871
coconut-open-api-js-0.12.24,LOW,0.0109
code-dot-org__js-interpreter-1.3.13,LOW,0.0317
code-dot-org__js-numbers-0.1.0-cdo.0,LOW,0.04268
codecademy__variance-0.25.0,LOW,0.04871
codeceptjs-bshelper-3.1.3,LOW,0.04512
codeceptjs-dbhelper-1.2.2,LOW,0.04871
codeceptjs-resemblehelper-1.9.7,LOW,0.00552
codeceptjs-rphelper-3.5.3,LOW,0.04871
codeceptjs-saucehelper-1.4.0,LOW,0.0
codecutils-0.1.3,LOW,0.04707
codemod-utils__ast-javascript-2.0.9,LOW,9e-05
codepage-1.15.0,LOW,0.04873
codingwithmanny__iyzipay-js-0.0.7-alpha,LOW,0.04804
codio-api-js-0.17.0,LOW,0.04515
coffeeify-3.0.1,LOW,0.04871
cog-1.1.0,LOW,0.00213
cohere-js-1.0.26,LOW,0.02795
cohook__solid-js-1.1.0-alpha.0,LOW,0.04871
coinbase__cbpay-js-2.4.0,LOW,0.01086
colbyr__dot-js-1.3.1,LOW,0.04871
collapsable.js-4.1.3,MEDIUM,0.14205
collect-js-deps-0.1.3,LOW,0.04871
collectionize-1.1.2,LOW,0.048
colore-js-1.4.2,MEDIUM,0.14172
colorts-0.1.63,LOW,0.04871
colz-0.1.0,LOW,0.03108
comeon__tomcat-cookies-1.0.0,LOW,0.0
commander-js__extra-typings-14.0.0,LOW,0.03099
commonjs-everywhere-0.9.7,LOW,0.0
commonjs-standalone-0.2.0,LOW,0.01962
communityox__ox_lib-3.32.1,LOW,0.01088
compare-utf8-0.1.1,LOW,0.01088
compeon__compeon-api-js-0.20.0,LOW,0.04871
compiled__babel-plugin-0.38.1,LOW,0.01379
compiled__babel-plugin-strip-runtime-0.38.0,LOW,0.01354
compiled__css-0.21.0,LOW,0.00776
compiled__eslint-plugin-0.19.1,LOW,0.01142
compiled__jest-0.10.6,LOW,0.0013
compiled__parcel-transformer-0.19.0,LOW,0.00645
compiled__parcel-transformer-external-0.1.0,LOW,0.01352
compiled__react-0.18.6,LOW,0.00871
compiled__utils-0.13.2,LOW,0.00675
compiled__webpack-loader-0.19.6,LOW,0.00863
compiler-js-2012.5.11,LOW,0.0004
compilot__js-sdk-2.202.0,LOW,0.04654
compilot__merkle-tree-js-2.65.0,LOW,0.04871
component-props-1.1.1,LOW,0.04871
computer-use__default-clipboard-provider-4.2.0,LOW,0.04871
computer-use__provider-interfaces-4.2.0,LOW,0.04871
computer-use__shared-4.2.0,LOW,0.04871
compy-0.1.31,LOW,0.00145
comunica__actor-init-sparql-rdfjs-3.1.0,LOW,0.01352
comunica__query-sparql-rdfjs-4.5.0,LOW,0.002
comunica__query-sparql-rdfjs-lite-4.5.0,LOW,0.00563
concat-with-sourcemap-1.0.3,HIGH,1.0
connect-api-mocker-1.11.0,LOW,0.04871
connect-cloudant-store-1.0.0,LOW,0.0
connect-datadog-0.0.9,LOW,0.04815
consistent-hash-1.2.2,LOW,0.03621
console__assessment-js-2.0.3,LOW,0.04871
contentful-graph-1.6.2,LOW,0.04871
contentful-sdk-core-9.2.1,LOW,7e-05
conterra__ct-apprt-js-typings-5.0.0-next.20220712031344,LOW,0.01302
convert-extension-0.3.0,LOW,0.04871
convex-test-0.0.40,LOW,0.04055
convivainc__conviva-js-coresdk-4.8.0,LOW,0.0206
convivainc__conviva-js-videojs-4.3.4,LOW,0.01352
convoy.js-1.1.0,LOW,0.01091
cookies.js-2.1.15,LOW,0.04871
coon-js__delorean-0.3.4,HIGH,0.71173
coon-js__extjs-package-loader-0.1.10,LOW,0.01088
copart__ops-tool-kit-1.12.5-alpha.3,LOW,0.04871
copicake__copicake-js-0.0.8,MEDIUM,0.14392
copy-html-to-clipboard-4.0.1,MEDIUM,0.07305
copy-to-clipboard-3.3.3,LOW,0.00193
cordova-plugin-apprate-1.8.0,LOW,0.01329
core-js-3.47.0,LOW,0.0
core-js-builder-3.47.0,LOW,0.00027
core-js-compat-3.47.0,LOW,0.01352
core-js-pure-3.47.0,LOW,0.0
core-js-url-browser-3.6.4,LOW,0.00065
core.import.react-16.3.0,LOW,0.04871
core.operators-1.0.0,MEDIUM,0.14824
corejs-upgrade-webpack-plugin-4.0.1,LOW,0.04871
coreum-js-2.18.11,LOW,0.00306
cornerstonejs__codec-libjpeg-turbo-8bit-1.2.2,MEDIUM,0.08505
cornerstonejs__codec-openjpeg-1.3.0,MEDIUM,0.07863
cornerstonejs__codec-openjph-2.4.7,MEDIUM,0.05184
cosmjs-types-0.10.1,LOW,0.01634
cosmos-js-telescope-0.0.38,LOW,0.0
coulis-0.19.0,LOW,0.00044
country-flags-svg-v2-1.0.7,LOW,0.0
country-state-city-js-2.5.0,LOW,0.04871
coveo__bueno-1.1.5,LOW,0.04785
coveo__headless-3.35.1,LOW,0.01789
cpmech__basic-4.35.1,LOW,0.04871
cpmech__basic-sys-2.32.1,LOW,0.04871
crass-0.12.3,MEDIUM,0.14172
crazycake-js-2.5.0,LOW,0.01207
crc-32-1.2.2,LOW,0.04393
crc-full-1.1.0,LOW,0.04871
create-codex-app-1.0.7,LOW,0.04176
create-el-0.2.7,LOW,0.04871
create-emotion-11.0.0,LOW,0.04871
create-emotion-server-11.0.0,LOW,0.04871
create-js-app-scripts-0.15.0,LOW,0.00151
create-js-minimal-0.0.23,LOW,0.01352
create-jwn-js-1.2.2,MEDIUM,0.09027
create-lampjs-app-2.3.4,LOW,0.01352
create-nx-maven-workspace-2.1.0,LOW,0.01352
credify__credify-js-1.16.7,MEDIUM,0.04942
creuna__utils-1.2.0,LOW,0.04874
criipto__auth-js-3.8.0,MEDIUM,0.06588
criptext-js-tools-0.7.2,LOW,0.04871
cron-to-text-0.0.1,LOW,0.04871
cronapp__cronapp-mobile-mvc-4.2.8,LOW,0.00114
cronapp__cronapp-mvc-4.2.8,LOW,0.00046
cropio-js__mapbox-gl-draw-1.4.5,MEDIUM,0.14303
crypto-js-4.2.0,LOW,0.01352
cspell-util-bundle-5.1.3,LOW,0.03425
css-in-js-loader-0.1.2,LOW,0.04871
css-in-js-media-2.0.1,MEDIUM,0.04922
css-in-js-utils-3.1.0,LOW,0.04871
css-render-0.15.14,LOW,0.04871
css-variable-8.0.0,MEDIUM,0.0493
csscolorparser-1.0.3,LOW,0.00532
cssmin-0.4.3,LOW,0.0026
cssp-1.0.6,LOW,0.01352
cssxjs-0.2.17,LOW,0.04871
csvbox__csvboxjs-1.0.14,LOW,0.0
ctools-2019.5.19-1,LOW,0.0
ctrl__golang-template-1.5.0,LOW,0.01088
ctx-core__core-js-11.2.263,LOW,0.01135
ctx-core__solid-js-1.5.217,LOW,0.04871
cucumber-junit-reporter-0.0.1,LOW,0.04871
cucumber-parallel-2.0.3,LOW,0.04693
cucumber-to-junit-0.1.3,LOW,0.04871
cucumberjs-allure-reporter-1.0.3,LOW,0.01333
cucumberjs-junitxml-1.0.0,LOW,0.04871
cue-parser-0.3.0,LOW,0.04871
cuenca-mx__cuenca-js-1.0.4,LOW,0.01211
curity__oauth-assistant-1.8.1,LOW,0.00249
curve-matcher-1.1.1,LOW,0.03661
curve25519-js-0.0.4,LOW,0.04871
custom-cursor.js-1.3.9,LOW,0.04871
customer-js-sdk-1.73.2,LOW,0.04868
cute-clever-carousel-0.0.14,LOW,0.04871
cxpjs-0.0.66,LOW,0.01467
cxs-6.2.0,LOW,0.04871
cycle-import-check-1.4.0,LOW,0.00151
cycletls-2.0.5,LOW,0.01888
cypherlab__js-utils-0.1.0,LOW,0.04871
cypress-serenity-reporter-1.0.1,LOW,0.04871
d3-3d-1.0.0,MEDIUM,0.04882
d3-celestial-0.7.35,MEDIUM,0.14884
d3-flame-graph-4.1.3,LOW,0.03376
d3-funnel-2.1.3,MEDIUM,0.14263
d3-gantt-chart-0.2.8,LOW,0.00943
d3-geoplan-1.8.0,MEDIUM,0.14084
d3-transform-1.0.5,LOW,0.04871
d3.chart-0.3.0,MEDIUM,0.06372
d365types-clone-5.0.7,LOW,0.0
dacc-js-0.0.4,MEDIUM,0.08236
daily-co__config-plugin-rn-daily-js-0.0.11,LOW,0.01064
daily-co__daily-js-0.85.0,MEDIUM,0.07765
daily-co__daily-react-0.24.0,LOW,0.02971
dailyshot__styles-0.1.74,LOW,0.01352
dalitek__utils-0.1.25,LOW,0.04524
danger-plugin-todos-1.3.1,LOW,0.01088
danger-plugin-toolbox-3.1.2,LOW,0.03446
dapi-co__dapi-connect-js-sdk-1.1.0,MEDIUM,0.08308
dashersw__axon-2.0.5,LOW,0.00219
data-bind-mapper-1.0.3,LOW,0.00911
data-joint-1.3.3,LOW,0.01061
data-loom__functions-js-0.4.1,LOW,0.002
data-loom__storage-js-0.4.1,LOW,0.02989
database-js-adodb-1.1.3,LOW,0.04871
database-js-common-1.0.1,LOW,0.02915
database-js-csv-1.0.0,LOW,0.04871
database-js-firebase-1.2.2,LOW,0.04871
database-js-ini-1.0.1,LOW,0.04871
database-js-json-1.2.1,LOW,0.00544
database-js-mssql-0.3.0,LOW,0.0
database-js-mysql-1.1.3,LOW,0.04871
database-js-mysql2-1.0.0,LOW,0.04871
database-js-postgres-1.1.3,LOW,0.04871
database-js-sqlite-1.3.0,LOW,0.04871
database-js-sqlparser-1.0.0,LOW,0.04871
database-js-xlsx-1.0.6,LOW,0.04871
datadog-lambda-js-12.130.0,LOW,0.00237
datadog__sketches-js-2.1.1,LOW,0.03439
datadog__wasm-js-rewriter-5.0.1,LOW,0.04585
dataform__sql-0.4.0,LOW,0.01352
datagrok-libraries__chem-meta-1.2.9,MEDIUM,0.14172
datagrok__api-tests-1.10.1,LOW,0.04699
dataloop-ai__jssdk-0.0.111,MEDIUM,0.05237
datamaps-0.5.9,MEDIUM,0.07256
datastructures-js__heap-4.3.7,LOW,0.04871
datastructures-js__priority-queue-6.3.5,LOW,0.04871
datepicker.js-0.0.1-beta1,LOW,0.01563
datepickk-1.4.1,LOW,0.03464
datocms__cda-client-0.2.7,LOW,0.00359
datocms__cma-client-5.1.29,LOW,1e-05
datocms__dashboard-client-5.1.26,LOW,0.03445
datorama__akita-8.0.1,LOW,0.01352
datum-diff-1.0.3,LOW,0.04871
dayspan-1.1.0,MEDIUM,0.073
dazl__mostly-equal-18.6.0,LOW,0.04871
dazzleduck-arrow-ui-1.0.7,MEDIUM,0.06205
dc-4.2.7,LOW,0.03297
dc-extensions-sdk-2.5.0,LOW,0.01289
dcefram__xjs-0.2.4,LOW,0.01819
dcl__posix-1.0.4,LOW,0.01352
ddn__js-sdk-2.6.2,LOW,0.04115
deboxsoft__plop-generator-1.0.43,MEDIUM,0.19754
decentr-js-5.3.7,LOW,0.00074
deck.gl__mapbox-9.2.2,MEDIUM,0.12164
decorators-0.0.1,LOW,0.01352
dedent-js-1.0.1,LOW,0.04871
deegital__trustup-spa-js-assets-11.1.0,MEDIUM,0.23515
deep-scope-analyser-1.7.0,MEDIUM,0.14172
deepai-1.0.23,HIGH,0.26142
deepflow-sdk-js-0.0.13,LOW,0.04539
deephaven__plugin-1.10.0,LOW,0.04871
deepvision__backoffice.js-1.8.27,LOW,0.04871
deepvision__bible.js-0.2.3,LOW,0.04871
deepvision__creator.js-1.16.4,LOW,0.04871
deepvision__dvm.js-1.2.5,LOW,0.04871
deepvision__translatio.js-0.3.10,LOW,0.04871
defi-sdk-0.2.0,LOW,0.03452
deflex__deflex-sdk-js-2.0.5,LOW,5e-05
defy__helper-js-0.0.7,LOW,0.00026
demacia__cmjs-lib-0.0.13,LOW,0.02455
depay__solana-web3.js-1.98.3,HIGH,0.29104
depseek-0.4.3,LOW,0.04871
deriv__js-interpreter-3.0.0,MEDIUM,0.13767
descarteslabs-js-0.6.0,LOW,0.02424
descript__web-audio-js-0.15.3-patched.6,MEDIUM,0.04907
design-system-utils-1.5.0,LOW,0.04871
deskpro__js-utils-1.0.13,LOW,0.02975
detect-europe-js-0.1.2,LOW,0.00067
detect.js-2.2.3,MEDIUM,0.13199
detritus-rest-0.8.0,LOW,1e-05
dev-crew-berlin__enter-js-api-client-2.4.4,LOW,0.00958
devcycle__js-cloud-server-sdk-1.33.3,LOW,0.01302
devcycle__openfeature-web-provider-1.12.6,LOW,0.01352
devexpress__error-stack-parser-2.0.6,LOW,0.00875
devopness__sdk-js-3.1.4,LOW,0.0
devs-studio__kmp-js-1.0.12,LOW,0.02145
devserver__transform-js-0.15.8,LOW,0.0165
devtools-sprintf-js-1.0.3,LOW,0.04871
devunus__js-client-sdk-0.0.122,LOW,0.03412
devup-ui__components-0.1.36,LOW,0.04219
devup-ui__next-plugin-1.0.57,LOW,0.0
devup-ui__react-1.0.28,LOW,0.04871
devup-ui__reset-css-1.0.18,LOW,0.04871
devup-ui__vite-plugin-1.0.49,LOW,0.04871
devup-ui__wasm-1.0.48,LOW,0.04871
devup-ui__webpack-plugin-1.0.49,LOW,0.04871
dfinity__nns-proto-2.0.4,LOW,0.0003
dhau__lang-extras-0.0.9,LOW,0.01088
diagram-js-15.4.0,MEDIUM,0.04951
diagram-js-context-pad-1.1.0,LOW,0.04871
diagram-js-direct-editing-3.2.0,LOW,0.04871
diagram-js-grid-1.1.0,LOW,0.04639
diagram-js-grid-bg-1.1.0,LOW,0.04871
diagram-js-minimap-5.2.0,MEDIUM,0.14149
diagram-js-origin-1.4.0,LOW,0.04871
did-btcr2-js-2.1.5,LOW,0.00032
diffie-hellman-5.0.3,LOW,0.04871
digicatapult__dtdl-parser-1.1.7,MEDIUM,0.10506
digifi-node-js-3.1.9,LOW,0.01088
digifi__digifi-node-js-6.11.1,LOW,0.01088
digitak__tsc-esm-3.1.4,LOW,0.04871
digitalsamba__embedded-sdk-0.0.52,LOW,0.0209
dimforge__rapier2d-0.19.3,LOW,0.01377
dimforge__rapier2d-simd-compat-0.19.3,LOW,0.00792
dimforge__rapier3d-0.19.3,LOW,0.01377
dimforge__rapier3d-compat-0.19.3,LOW,0.00793
dimple-js-2.1.4,LOW,0.0
dipscope__type-manager-8.2.1,MEDIUM,0.07361
dir-compare-5.0.0,LOW,0.03828
dir-compare-cli-1.0.1,LOW,0.04227
directory-tree-3.5.2,LOW,0.04871
dis-authorisation-client-js-1.0.1,LOW,0.0
discoursegroup__relayrabbit-addons-js-0.0.384,LOW,0.03901
disposable-email-domains-js-1.19.1,LOW,0.01088
django-reverse-1.2.0,LOW,0.01352
dlsjs-0.0.122,MEDIUM,0.04919
dmamills__stylish-2.0.1,LOW,0.04871
dmn-js-17.4.0,MEDIUM,0.0653
dmn-js-boxed-expression-17.4.0,LOW,0.04871
dmn-js-decision-table-17.4.0,MEDIUM,0.049
dmn-js-decision-table-custom-11.0.3,MEDIUM,0.04889
dmn-js-dmnlint-0.1.1,LOW,0.04325
dmn-js-drd-17.4.0,MEDIUM,0.04904
dmn-js-literal-expression-17.4.0,MEDIUM,0.04916
dmn-js-properties-panel-3.8.2,LOW,0.01029
dmn-js-shared-17.4.0,LOW,0.04819
dna-js__dna-form-1.0.3,MEDIUM,0.11537
docomodigital__js-platform-3.0.2,LOW,0.02073
docsearch__js-4.3.2,LOW,0.04148
docuseal__signature-maker-js-1.0.1,MEDIUM,0.07916
docx-9.5.1,LOW,0.01621
docx-preview-0.3.7,MEDIUM,0.14195
dodopayments__convex-0.2.6,LOW,0.04095
dollarshaveclub__js-utils-73.13.2,MEDIUM,0.11441
doodad-js__mime-4.1.0-beta.1,MEDIUM,0.14275
doodad-js__minifiers-4.1.0-alpha.3,LOW,0.0
doodad-js__safeeval-4.1.0-beta.9,MEDIUM,0.08435
doric-0.10.81,LOW,0.0
dotize-0.6.0,LOW,0.04871
dotjs-0.2.0,MEDIUM,0.21702
doubco__world-1.3.2,LOW,0.00543
doubco__wtf-1.0.1,LOW,0.01088
dpsys__js-utils-2.1.1,LOW,0.00098
dqbd__tiktoken-1.0.22,LOW,0.00759
draft-js-0.11.7,MEDIUM,0.15199
draft-js-ast-exporter-2.0.2,LOW,0.01641
draft-js-ast-importer-2.0.3,LOW,0.03131
draft-js-autolist-plugin-3.0.0,LOW,0.04871
draft-js-editor-1.12.4,LOW,0.03043
draft-js-export-html-1.4.1,LOW,0.0303
draft-js-import-element-1.4.0,LOW,0.04871
draft-js-link-detection-plugin-0.0.4,LOW,0.01237
draft-js-markdown-plugin-3.0.5,LOW,0.04871
draft-js-plugin-editor-toolbar-picker-0.1.7,LOW,0.0446
draft-js-plugins-additional-1.0.9,LOW,0.04646
draft-js-plugins-utils-2.0.3,LOW,0.04871
draft-js-plugins__utils-4.2.1,LOW,0.04871
draft-js-single-line-plugin-2.0.5,LOW,0.03251
draft-js-toolbar-link-plugin-1.0.1,LOW,0.04687
draft-js-toolbars-0.0.1,LOW,0.04686
draft-js-utils-1.4.1,LOW,0.04871
draft-to-html-0.0.1,LOW,0.01088
drafter.js-3.2.0,MEDIUM,0.06808
draw2d-1.0.38,MEDIUM,0.09738
drawbotics__vanilla-drylus-6.2.0,MEDIUM,0.14172
dreaken__msal-browser-fixed-beta-2.0.0-beta.13,MEDIUM,0.07462
dronico__droni-kit-1.13.0,MEDIUM,0.14172
druid-toolkit__visuals-core-0.6.1,LOW,0.04357
druid-toolkit__visuals-react-0.7.2,LOW,0.04569
dsa.js-2.7.6,MEDIUM,0.04886
dsh-prose__event-1.0.3,LOW,0.04233
dsibilly__mersenne-twister-2.0.0,LOW,0.04871
dsov-utils-0.0.7-rc43,LOW,0.01453
dual-listbox-vue-1.0.2,LOW,0.04871
dub__embed-core-0.0.16,LOW,0.0
dummyjs-1.1.7,LOW,0.03778
dumpjs-0.2.1,MEDIUM,0.14172
dumpster-0.1.1,LOW,0.04871
duo-string-to-js-0.1.2,LOW,0.01352
dushixiang__guacamole-common-js-1.6.0-fix,MEDIUM,0.09893
dusk-network__dusk-wallet-js-0.5.3,LOW,0.00821
duskmoon__vue3-typed-js-0.0.4,LOW,0.01023
dwidge__trace-js-0.0.14,LOW,0.04871
dxf-parser-1.1.2,MEDIUM,0.1738
dynamic-class-list-2.0.2,LOW,0.04871
dynamic-html-helpers-1.3.0,MEDIUM,0.14172
dynatrace__js-runtime-darwin-arm64-1.101.0,LOW,0.01352
dynatrace__js-runtime-linux-x64-gnu-1.101.0,LOW,0.01352
dynatrace__js-runtime-win32-x64-msvc-1.101.0,LOW,0.01352
e22m4u__js-repository-mongodb-adapter-0.7.2,LOW,0.01089
e280__science-0.1.4,LOW,0.04871
easily-js-1.0.10,LOW,0.04871
easing-lib-0.2.0,LOW,0.04871
easy-stack-1.0.1,LOW,0.04871
easy-typer-js-2.1.0,LOW,0.04871
easyedu__js-lsm-api-1.26.0,LOW,1e-05
easylogic__anipa-0.0.11,MEDIUM,0.06532
easylogic__sapa-0.5.3,MEDIUM,0.14201
easymoney__currencies-1.0.2,MEDIUM,0.14172
easymoney__money-1.0.2,LOW,0.04871
ecc-jsbn-0.2.0,LOW,0.04599
eccrypto-js-5.4.0,LOW,0.01778
echaloasuerte-js-sdk-0.5.7,LOW,0.0
echarts-china-cities-js-0.1.1,MEDIUM,0.07402
echarts-wordcloud-2.1.0,MEDIUM,0.13492
echat-js-sdk-2.1.38,LOW,0.0
eclipse-glsp__server-2.5.0,LOW,0.00461
ecomplus__client-2.4.0,LOW,0.00076
ecomplus__i18n-1.32.2,MEDIUM,0.07361
ecomplus__storefront-router-2.2.1,LOW,0.0007
ecsy-0.4.3,MEDIUM,0.12827
edde-js__edde-js-5.0.278,MEDIUM,0.05295
edenjs__admin-2.0.0,LOW,0.04871
edenjs__cms-2.0.0,LOW,0.04871
edenjs__form-2.0.0,LOW,0.04871
edenjs__grid-2.0.0,LOW,0.04182
edenjs__shop-1.3.24,LOW,0.04792
edgeql-js-1.0.0,LOW,0.04871
editorjs-chart-1.0.3,MEDIUM,0.07387
edn-data-1.1.2,LOW,0.04871
edn-to-js-0.1.2,LOW,0.01088
ee-types-4.0.4,LOW,0.04871
ef-keycloak-connect-1.8.4-patch-6.0,LOW,0.04427
effcss-4.1.0,MEDIUM,0.14213
effect-ts__otel-exporter-trace-otlp-grpc-0.15.1,LOW,0.00068
effectful__transducers-2.0.6,LOW,0.01088
efx-forms-2.0.28,LOW,0.01352
eh-rwr-0.9.4-rc.2,LOW,0.04871
eigen-0.2.2,LOW,0.02174
einarlyn__bpmn-form-extended-1.2.38,LOW,0.02666
elao-form.js-0.1.9,LOW,0.04005
elastosfoundation__hive-js-sdk-2.9.14,LOW,0.01023
electron-compile-6.4.4,LOW,1e-05
electron__packager-19.0.1,LOW,0.00436
elegantthemes__eslint-config-base-1.0.4,LOW,0.0
elevate_security__customer-data-validators-1.4.6,LOW,0.02054
elf-framework__sapa-0.0.263,MEDIUM,0.04885
