PACKAGE_NAME,RISK_LEVEL,PROB_MALICIOUS,PREINSTALL
terra-js__common-0.3.0,LOW,0.05077,
terra-money__terra.proto-5.3.0-beta.0,LOW,0.00201,
terrazzo__plugin-js-0.10.3,LOW,0.05077,
tertium__js-0.16.0,LOW,0.0,
tesla-native-js-1.0.4-beta34,LOW,0.01111,
testchimp-js-1.0.163,LOW,0.04758,
testing-helpers-0.2.0,LOW,0.05077,
therms__web-js-2.15.0,LOW,0.05077,
thi.ng__hiccup-css-2.7.72,LOW,0.05077,
thi.ng__object-utils-1.3.0,LOW,0.0506,
thi.ng__shader-ast-js-1.2.35,LOW,0.04394,
thirdweb-dev__unity-js-bridge-0.6.48,LOW,0.0,
thumbor-0.1.5,LOW,0.01385,
thumbor-js-url-builder-2.2.0,LOW,0.05077,
thumbor-url-builder-0.1.1,LOW,0.01385,
thunder04__supermap-3.0.5,LOW,0.0,
thyrith__momentkh-2.5.5,LOW,0.04792,
tidecloak__js-0.12.27,HIGH,0.61839,
tiktoken-1.0.22,LOW,0.00713,
tiledesk__tiledesk-dashboard-2.7.0,LOW,0.0001,
tilework__babel-plugin-mosaic-middleware-decorator-0.0.19,LOW,0.01385,
timetac__js-client-library-2.111.0,LOW,0.01244,
timezone-select-js-2.0.1,LOW,0.05077,
tinper-bee-core-2.0.38,MEDIUM,0.07459,
tiny-js-md5-1.1.2,LOW,0.01385,
tiny-secp256k1-2.2.4,LOW,0.01385,
tinyld-1.3.4,LOW,0.05077,
tinymanorg__tinyman-js-sdk-5.1.3,LOW,0.00544,
tinymask-1.0.2,LOW,0.05077,
tinymce-all-in-one-4.9.5,LOW,0.00566,
tinymce-light-skin-1.3.1,MEDIUM,0.14511,
tiptap-extend__columns-2.1.6,LOW,0.01385,
tiptap-extend__content-linter-2.1.6,LOW,0.01385,
tiptap-extend__emoji-replacer-2.1.6,LOW,0.01385,
tirke__node-cache-manager-ioredis-3.6.0,LOW,0.01385,
tl-js-web-screen-shot-1.3.9,MEDIUM,0.07253,
tlon__sigil-js-1.4.5,MEDIUM,0.07249,
tls-0.0.1,LOW,0.05077,
tma.js__sdk-solid-3.0.9,LOW,0.05077,
to-json-schema-0.2.5,LOW,0.05037,
to-querystring-1.2.0,LOW,0.05077,
toastify-js-1.12.0,LOW,0.01282,
togglecorp__fujs-2.2.0,LOW,0.05088,
tokend__js-sdk-1.16.0-rc.1,LOW,0.00195,
tomlify-0.2.2,LOW,0.05077,
ton-community__func-js-bin-0.4.6-wasmfix.debugger.1,LOW,0.02659,
toolkit-jsdoc-1.0.0,LOW,0.05092,
topk-js-darwin-arm64-0.7.1,LOW,0.01385,
topk-js-win32-arm64-msvc-0.7.1,LOW,0.01385,
topk-js-win32-ia32-msvc-0.7.1,LOW,0.01385,
topk-js-win32-x64-msvc-0.7.1,LOW,0.01385,
topsort__analytics.js-2.6.0,LOW,0.00863,
toruslabs__base-session-manager-3.1.1,MEDIUM,0.11679,
toruslabs__openlogin-session-manager-3.1.1,MEDIUM,0.07257,
totango-tracker-1.2.0,LOW,0.05077,
toucan-js-4.1.1,LOW,0.03223,
touchsweep-2.2.0,LOW,0.05006,
toughclicks__js-client-sdk-2.0.1,LOW,0.02386,
tourcms-js-2.5.0,LOW,0.00173,
tpluscode__rdf-ns-builders-5.0.0,LOW,0.0,
tpluscode__rdfine-0.7.11,LOW,0.05096,
tpluscode__sparql-builder-3.0.1,LOW,0.01244,
trace-event-lib-1.4.1,LOW,0.01572,
tracetail__js-2.3.8,LOW,0.00502,
tracetest__client-0.2.1,LOW,0.04783,
tracktor-1.3.4,LOW,0.05077,
trading-vue3-js-1.0.3,MEDIUM,0.10096,
tradly-1.1.93,LOW,0.01364,
trailstash__maplibre-component-1.0.1,MEDIUM,0.14652,
transform-ts-to-js-0.1.8,LOW,0.05077,
traveltime-api-7.1.1,LOW,0.01219,
trealla-0.28.8,LOW,0.02897,
tree-helper-1.4.14,LOW,0.02315,
treeify-1.1.0,LOW,0.04146,
treeselectjs-0.13.1,MEDIUM,0.11875,
trevoreyre__autocomplete-3.0.3,LOW,0.00225,
trevoreyre__autocomplete-js-3.0.3,LOW,0.02947,
trevoreyre__autocomplete-vue-3.0.3,LOW,0.011,
triskel__template-1.0.9,LOW,0.0,
trisquel-1.1.5,LOW,0.0,
trpc-bun-adapter-1.3.0,LOW,0.01261,
truecms__pancake-js-2.0.2,LOW,0.0,
trueme__aws-amplify-4.0.1,MEDIUM,0.1461,
trunkery__core-10.0.0,MEDIUM,0.13594,
trustswap__teamfinance-chain-config-1.6.15,LOW,0.00022,
tryghost__domain-events-1.0.3,LOW,0.05077,
tryghost__portal-2.56.0,LOW,0.0272,
ts-add-js-extension-1.6.6,MEDIUM,0.05127,
ts-ast-to-literal-4.0.4,LOW,0.01244,
ts-brunch-1.3.0,LOW,0.05077,
ts-clean-built-1.3.1,LOW,0.05077,
ts-jest-resolver-2.0.1,LOW,0.05077,
ts-jsdoc-3.2.2,LOW,0.05004,
ts-migrate-plugins-0.1.35,LOW,0.05048,
ts-money-0.4.8,LOW,0.05077,
ts-paths-esm-loader-1.4.3,LOW,0.05077,
ts-polyfill-3.8.2,LOW,0.02702,
ts-replace-all-1.0.0,LOW,0.01385,
ts-test-decorators-0.0.6,LOW,0.03533,
ts2mjs-4.0.0,LOW,0.05077,
tscircuit__pcb-viewer-1.11.263,MEDIUM,0.0512,
tscircuit__routing-1.3.5,LOW,0.04818,
tsconfig.js-3.0.0,LOW,0.00066,
tss-react-4.9.19,LOW,0.00821,
ttl-cache-js-1.1.1,LOW,0.05077,
tuf-js-4.0.0,LOW,0.00214,
turbo-diff-1.1.0,LOW,0.05077,
turbo__repository-0.0.1-canary.0,LOW,0.00156,
tus-js-client-4.3.1,MEDIUM,0.05418,
tutao__oxmsg-0.0.8,LOW,0.04559,
tvjs-overlays-0.5.0,MEDIUM,0.14642,
twelvelabs-js-1.1.0,MEDIUM,0.05523,
twig-1.17.1,LOW,0.00032,
twilio-paste__styling-library-4.0.1,MEDIUM,0.14602,
twilio-sdk-type-validator-0.1.3,LOW,0.01836,
twilio-taskrouter-js-1.21.0,LOW,0.01517,
twilio__flex-insights-identity-client-js-2.0.6,LOW,0.00222,
twin.macro-3.4.1,LOW,0.03474,
twitter-node-client-0.0.6,LOW,0.00617,
txhawks__matchmedia-polyfill-0.3.0,LOW,0.01385,
typed-graphql-1.0.2,LOW,0.05077,
typedarray-dts-1.0.0,LOW,0.01385,
typeform__api-client-2.5.2,MEDIUM,0.15735,
typeid-js-1.2.0,LOW,0.05077,
typeix__router-8.9.2,LOW,0.03973,
types-mediawiki-2.0.0,LOW,0.0,
types__adeira__js-2.1.3,LOW,0.05077,
types__aes-js-3.1.4,LOW,0.05077,
types__amap-js-api-1.4.16,LOW,0.05077,
types__amap-js-api-autocomplete-1.4.4,LOW,0.05077,
types__amap-js-api-control-bar-1.4.4,LOW,0.05077,
types__amap-js-api-map-type-1.4.4,LOW,0.05077,
types__amap-js-api-scale-1.4.5,LOW,0.05077,
types__amap-js-api-tool-bar-1.4.4,LOW,0.05077,
types__amazon-cognito-auth-js-1.3.4,LOW,0.05077,
types__amplitude-js-8.16.5,LOW,0.02561,
types__anchor-js-5.0.3,LOW,0.05077,
types__apple-mapkit-js-5.50.0,LOW,0.04256,
types__apple-mapkit-js-browser-5.78.1,LOW,0.05077,
types__applicationinsights-js-1.0.9,LOW,0.00787,
types__atlassian-connect-js-5.2.19,LOW,0.04871,
types__auth0-js-9.21.6,LOW,0.0,
types__bezier-js-4.1.3,LOW,0.05077,
types__bigbluebutton-js-0.2.3,LOW,0.05077,
types__bmp-js-0.1.2,LOW,0.05077,
types__bwip-js-3.2.3,LOW,0.05077,
types__camunda-external-task-client-js-1.3.6,LOW,0.05077,
types__cbor-js-0.1.1,LOW,0.0,
types__chosen-js-1.8.6,LOW,0.05077,
types__chroma-js-3.1.2,LOW,0.00017,
types__circuit-breaker-js-0.0.5,LOW,0.05077,
types__clamp-js-0.7.6,LOW,0.05077,
types__clamp-js-main-0.11.5,LOW,0.05077,
types__clipboard-js-0.3.2,LOW,0.0,
types__core-js-2.5.8,LOW,0.01793,
types__cose-js-0.8.3,LOW,0.05077,
types__country-list-js-3.1.5,LOW,0.05077,
types__country-select-js-1.0.5,LOW,0.05077,
types__creditkey-js-1.0.3,LOW,0.05077,
types__crypto-js-4.2.2,LOW,0.05077,
types__dataframe-js-1.4.3,LOW,3e-05,
types__deflate-js-0.2.2,LOW,0.05077,
types__draft-js-0.11.20,LOW,0.0472,
types__emoji-js-3.5.2,LOW,0.05077,
types__epcis2.js-2.7.3,LOW,0.03377,
types__eureka-js-client-4.5.9,LOW,0.05077,
types__exif-js-2.3.1,LOW,0.00494,
types__ezuikit-js-8.0.0,LOW,0.05077,
types__facebook-js-sdk-3.3.12,LOW,0.00026,
types__fhir-js-client-1.0.5,LOW,0.04632,
types__glider-js-1.7.12,LOW,0.05077,
types__guacamole-common-js-1.5.4,LOW,0.05058,
types__gzip-js-0.3.5,LOW,0.05077,
types__handbrake-js-5.0.4,LOW,0.05087,
types__html-docx-js-0.3.4,LOW,0.03466,
types__idle-js-1.2.3,LOW,0.05077,
types__jalaali-js-1.2.0,LOW,0.0206,
types__js-beautify-1.14.3,LOW,0.05077,
types__js-captcha-1.3.3,LOW,0.00083,
types__js-clipper-0.0.32,LOW,0.05077,
types__js-cookie-3.0.6,LOW,0.05077,
types__js-crc-0.2.3,LOW,0.05077,
types__js-data-angular-2.1.35,LOW,0.05077,
types__js-git-0.5.32,LOW,0.0,
types__js-image-zoom-0.7.4,LOW,0.05077,
types__js-levenshtein-1.1.3,LOW,0.05077,
types__js-md5-0.8.0,LOW,0.05077,
types__js-money-0.6.5,LOW,0.05077,
types__js-nacl-1.3.4,LOW,0.05077,
types__js-priority-queue-0.0.9,LOW,0.05077,
types__js-quantities-1.6.6,LOW,0.05077,
types__js-rijndael-1.0.3,LOW,0.05077,
types__js-search-1.4.4,LOW,0.05077,
types__js-sha1-0.6.3,LOW,0.05077,
types__js-string-escape-1.0.3,LOW,0.05077,
types__js-to-java-2.7.4,LOW,0.05077,
types__js-url-1.8.32,LOW,0.05077,
types__js-worker-search-1.4.5,LOW,0.05077,
types__js-yaml-4.0.9,LOW,0.00988,
types__json-logic-js-2.0.8,LOW,2e-05,
types__kakao-js-sdk-1.39.5,LOW,0.00668,
types__kissfft-js-0.1.3,LOW,0.05077,
types__konami-code-js-0.8.3,LOW,0.05077,
types__kraken-js-2.2.8,LOW,0.05077,
types__level-js-4.0.5,LOW,0.05077,
types__lime-js-0.0.33,LOW,0.05077,
types__mailgun-js-0.22.19,LOW,0.05077,
types__mapbox__whoots-js-3.1.0,LOW,0.03012,
types__markdown-draft-js-2.2.7,LOW,0.05077,
types__markup-js-1.5.0,LOW,0.0,
types__matter-js-0.20.2,LOW,0.01392,
types__mercadopago-sdk-js-2.0.17,LOW,0.04121,
types__mg-api-js-2.1.0,LOW,0.05063,
types__murmurhash-js-1.0.6,LOW,0.05077,
types__musickit-js-1.0.10,LOW,4e-05,
types__ncalayer-js-client-1.5.0,LOW,0.05077,
types__observe-js-0.5.35,LOW,0.0,
types__office-js-1.0.560,LOW,0.0,
types__office-js-preview-1.0.668,LOW,0.0,
types__offline-js-0.7.32,LOW,0.05077,
types__opencc-js-1.0.3,LOW,0.05077,
types__parallax-js-3.1.3,LOW,0.0481,
types__paystack__inline-js-1.0.2,LOW,0.00051,
types__postcss-js-4.1.0,LOW,0.05077,
types__pubsub-js-1.8.6,LOW,0.05077,
types__react-js-pagination-3.0.7,LOW,0.05077,
types__react-native-crypto-js-1.0.3,LOW,0.05077,
types__readmore-js-3.0.4,LOW,0.05077,
types__recorder-js-1.0.4,LOW,0.05077,
types__recurly__recurly-js-4.39.0,LOW,0.0,
types__rijndael-js-1.0.2,LOW,0.05077,
types__russian-nouns-js-2.3.2,LOW,0.05077,
types__salesforce__canvas-js-sdk-1.41.5,LOW,0.0001,
types__saml2-js-3.0.4,LOW,0.05077,
types__sprintf-js-1.1.4,LOW,0.05077,
types__stamplay-js-sdk-1.2.36,LOW,0.0,
types__tableau-js-api-2.8.5,LOW,0.05029,
types__tar-js-0.3.5,LOW,0.05077,
types__timezone-js-0.0.33,LOW,0.00345,
types__toastify-js-1.12.4,LOW,0.05077,
types__toobusy-js-0.5.4,LOW,0.02956,
types__transducers-js-0.4.8,LOW,0.05077,
types__transit-js-0.8.3,LOW,0.05077,
types__trtc-js-sdk-4.9.3,LOW,0.02179,
types__typo-js-1.2.2,LOW,0.05077,
types__ua-parser-js-0.7.39,MEDIUM,0.05107,
types__uglify-js-3.17.5,LOW,0.05077,
types__unescape-js-1.0.3,LOW,0.0108,
types__upng-js-2.1.5,LOW,0.05077,
types__uuid-js-0.7.6,LOW,0.05077,
types__vcards-js-2.10.5,LOW,0.05077,
types__vex-js-2.3.33,LOW,0.05077,
types__web-animations-js-2.2.16,LOW,0.05077,
types__x509.js-1.0.3,LOW,0.05077,
typesafe-dynamodb-0.8.3,MEDIUM,0.14605,
typesafe-node-firestore-1.4.1,LOW,0.05077,
typescript-cached-transpile-0.0.6,LOW,0.01244,
typescript-require-0.3.0,LOW,0.0,
typo-js-1.3.1,LOW,0.0139,
tz-0.1.1,LOW,0.05077,
ua-device-detector-1.1.8,MEDIUM,0.14265,
ua-parser-js-2.0.6,MEDIUM,0.13631,
ucast__js-3.0.4,LOW,0.05077,
ucloud-sdks__ucloud-sdk-js-0.2.3,LOW,0.0,
uglify-js-3.19.3,LOW,0.05094,
uglify-js-minify-css-allfiles-2.7.1,LOW,0.05077,
ui-tars__operator-nut-js-1.2.3,LOW,0.0,
uilib-native-5.0.1,MEDIUM,0.10408,
uimkit__uim-js-0.0.41,LOW,0.01902,
ultrade__ultrade-js-sdk-2.0.1,LOW,0.03944,
uma__common-2.40.0,LOW,0.00155,
umijs__babel-plugin-lock-core-js-3-3.5.43,LOW,0.01385,
unbox-primitive-1.1.0,LOW,0.05077,
unbxd-ui__unbxd-search-core-0.5.12,LOW,0.00548,
unchanged-2.2.1,LOW,0.05081,
unctx-2.4.1,LOW,0.05077,
undraw-js-1.0.6,MEDIUM,0.05166,
unescape-js-1.1.4,LOW,0.05077,
unibeautify__beautifier-js-beautify-0.4.0,LOW,0.05077,
unifygtm__intent-react-1.8.0,LOW,0.0,
unioncredit__ui-2.0.44,LOW,0.01194,
unitz-ts-1.0.1,MEDIUM,0.14602,
unload-2.4.1,LOW,3e-05,
unmeshed__sdk-1.1.5,MEDIUM,0.05287,
uno-js-3.127.28,LOW,0.05077,
unocss__runtime-66.5.9,MEDIUM,0.17619,
unsplash-js-7.0.20,LOW,0.03722,
unum-formiojs-3.100.82,LOW,0.0,
unveil2-2.0.8,MEDIUM,0.051,
unwrap-npm-cmd-1.1.2,LOW,0.05077,
update-reminder-1.0.11,LOW,0.01492,
updated-webpack-merge-and-include-globally-3.0.0,LOW,0.05077,
uport-registry-5.1.0,LOW,0.05077,
uppy__redux-dev-tools-4.1.3,LOW,2e-05,
upsdk-7.1.0,MEDIUM,0.06341,
upstox-js-sdk-2.21.0,LOW,1e-05,
uptrace__core-2.0.2,LOW,0.00937,
uptrace__node-2.0.2,LOW,0.05077,
uptrace__web-2.0.2,LOW,0.05077,
upyun-3.4.6,LOW,0.0,
urbica__react-map-gl-1.16.2,LOW,0.00116,
urbica__react-map-gl-cluster-0.2.0,LOW,0.05077,
urbit__sigil-js-2.2.0,LOW,0.01853,
uri-js-4.4.1,MEDIUM,0.14726,
uri-js-replace-1.0.1,LOW,0.05077,
use-gauge-0.7.0,LOW,0.01244,
use-hook__use-cookie-0.1.4,LOW,0.01385,
use-tus-0.8.3,LOW,0.05071,
usebruno__js-0.42.0,MEDIUM,0.20568,
usecsv__js-0.31.0,LOW,0.05052,
useoptic__optic-node-sdk-0.0.5,LOW,0.03654,
user.tax__sdk-0.0.46,LOW,0.0,
userbase-js-2.8.0,LOW,0.0,
userfront__core-1.1.2,MEDIUM,0.06444,
userop-0.4.0-beta.5,MEDIUM,0.05284,
userop.js-0.3.7,MEDIUM,0.05159,
uss-js-sdk-1.5.2,MEDIUM,0.1065,
utam__compiler-3.3.0,MEDIUM,0.06367,
utam__diagnostics-3.3.0,LOW,0.01234,
utam__lint-3.3.0,LOW,0.00903,
utam__loader-3.3.0,LOW,0.04313,
utilizes-1.3.45,LOW,0.05077,
utils-lib-js-2.1.0,LOW,0.00367,
uuid-js-0.7.5,LOW,0.0131,
v-nepalidatepicker-1.2.7,LOW,0.05077,
vacantthinker__util_typeorm_js-1.0.1-1.10,LOW,0.00941,
valid-0.1.1,LOW,0.01385,
validate-phone-number-node-js-0.0.1,LOW,0.05077,
vallife__utils-valli-0.3.1,LOW,0.0,
vanilla-cookieconsent-3.1.0,MEDIUM,0.13046,
vanilla-icon-picker-1.4.2,LOW,0.00084,
vanilla-js-accordion-1.1.3,LOW,0.05077,
vanilla-picker-2.12.3,MEDIUM,0.10915,
vanilla-router-1.2.8,LOW,0.05077,
vanilla-swipe-2.4.1,LOW,0.01244,
vanilla-tools-1.2.31,LOW,0.0,
vanillaes__csv-3.0.4,LOW,0.05077,
var-validator-0.0.3,LOW,0.05077,
vash-0.13.0,LOW,0.04464,
vault-auth-aws-0.3.0,LOW,0.0,
vechain__dapp-kit-ui-2.0.4,MEDIUM,0.07825,
ventura-slider-2.9.1,LOW,0.04414,
venuu__i18n-js-webpack-plugin-2.0.0,LOW,0.05077,
ver0__deep-equal-1.0.1,LOW,0.05077,
verdocs__js-sdk-6.3.3,LOW,0.01049,
version-guard-1.1.3,LOW,0.01244,
vervify__chat-box-0.0.13,MEDIUM,0.13176,
verzth__tcx-js-1.1.0,MEDIUM,0.07234,
vessel-js__solid-0.3.3,LOW,0.04587,
vezgo-sdk-js-2.0.3,MEDIUM,0.05957,
vf.js__player-2.0.4,MEDIUM,0.05331,
vh-plugin-1.2.2,MEDIUM,0.14616,
vietmap__vietmap-gl-js-6.0.1,LOW,0.01159,
vinder__vinderjs-1.8.20,LOW,0.04362,
vis.gl__react-mapbox-8.1.0,LOW,0.01333,
vis.gl__react-maplibre-8.1.0,LOW,0.01312,
visitor-identity-js-1.0.3,LOW,0.05077,
visual-framework__vf-no-js-1.0.1,LOW,0.01385,
visual-framework__vf-polyfill-js-1.0.0,LOW,0.01237,
vital-ai__haley-js-scripts-1.0.12,HIGH,0.87402,
vite-define-envs-plugin-0.5.0,LOW,0.01385,
vite-plugin-beautify-1.0.0,LOW,0.00188,
vite-plugin-css-injected-by-js-3.5.2,LOW,0.05077,
vite-plugin-html-injection-1.5.2,LOW,0.05077,
vite-plugin-html-variables-1.0.4,LOW,0.05077,
vite-plugin-lang-jsx-1.5.3,LOW,0.00038,
vite-plugin-lazy-import-1.0.7,LOW,0.05077,
vite-plugin-libcss-1.1.2,LOW,0.01385,
vite-plugin-obfuscator-1.0.5,LOW,0.05077,
vite-plugin-preload-0.4.4,MEDIUM,0.05107,
vite-plugin-react-js-as-jsx-1.2.1,LOW,0.05077,
vite-plugin-react-js-support-1.0.7,LOW,0.05077,
vite-plugin-solid-2.11.10,LOW,0.03873,
vite-plugin-stimulus-hmr-3.0.0,LOW,0.05077,
vite-plugin-yaml2-1.1.5,LOW,0.04994,
vitest-in-process-pool-2.0.1,LOW,0.0,
vizij__orchestrator-wasm-0.2.9,MEDIUM,0.15105,
vkontakte__vkjs-2.0.2,LOW,0.0128,
vladmandic__face-api-1.7.15,LOW,0.00043,
vod-js-sdk-v6-1.7.1-beta.1,LOW,0.00127,
vodozemac-wasm-bindings-0.8.1,LOW,0.01416,
voiceflow__stitches-react-2.3.1,LOW,0.04311,
voidpointer__boolean-js-3.0.3,LOW,0.05077,
volcengine__tls-js-sdk-0.0.3,MEDIUM,0.08105,
volue__stitches-core-1.4.2,LOW,0.04314,
volue__stitches-react-1.4.2,LOW,0.04311,
vpaid-flash-client-1.0.2,HIGH,0.83464,
vscode__dwarf-debugging-0.0.2,MEDIUM,0.11996,
vtex.js-2.11.0,MEDIUM,0.14602,
vue-acl-4.1.10,LOW,0.05077,
vue-boring-avatars-1.4.0,MEDIUM,0.08694,
vue-cal-4.10.2,MEDIUM,0.07268,
vue-cryptojs-2.4.7,LOW,0.05077,
vue-device-detector-js-1.0.2,LOW,0.05077,
vue-ellipsis-1.2.0,LOW,0.01089,
vue-emotion-0.4.29,MEDIUM,0.14431,
vue-functions-2.0.6,MEDIUM,0.1031,
vue-funnel-graph-js-v2-2.0.4,LOW,0.04789,
vue-generate-component-3.0.1,LOW,0.05077,
vue-gtranslate-2.0.20,LOW,0.05077,
vue-inject-js-1.0.0,LOW,0.05077,
vue-input-ui-1.0.3,MEDIUM,0.14742,
vue-js-modal-2.0.1,MEDIUM,0.15152,
vue-js-xlsx-0.0.2,LOW,0.01444,
vue-mapbox-0.4.1,LOW,0.05018,
vue-on-intersect-0.2.5,MEDIUM,0.14672,
vue-p5-0.8.4,MEDIUM,0.07468,
vue-phone-number-input-1.12.13,MEDIUM,0.08056,
vue-shv-8.0.0,LOW,0.0,
vue-two-js-tool-0.0.27,LOW,0.0,
vue-world-map-0.1.1,LOW,0.05079,
vue-ydui-1.2.6,MEDIUM,0.14616,
vue2-slideout-panel-2.14.0,MEDIUM,0.13886,
vue2-teleport-1.1.4,LOW,0.02238,
vue3-color-gradient-picker-1.0.2,MEDIUM,0.14602,
vue3-emoji-picker-1.1.8,LOW,0.01809,
vue3-treeview-0.4.2,MEDIUM,0.146,
vuecode.js-0.0.27,MEDIUM,0.08132,
vuejs-countdown-0.2.1,LOW,0.01244,
vuejs-medium-editor-1.3.0,LOW,0.05077,
vuesax-3.12.2,LOW,0.00137,
vulcanjs__schema-0.7.2-alpha.8,LOW,0.05077,
vuoro__rahti-12.0.5,LOW,0.0503,
vv-lorry-0.9.55,LOW,0.0,
w11k__ngx-componentdestroyed-5.0.2,LOW,0.05077,
w11k__tydux-17.0.1,LOW,0.05077,
w3bstream-client-js-3.1.0,LOW,0.05077,
waku__sdk-0.0.36,LOW,0.0006,
wakuwaku__cropper-js-1.0.7,LOW,0.05077,
wallet-validator-js-1.0.3,MEDIUM,0.06968,
wallfair.io__smart_contract_mock-0.11.7,LOW,0.05082,
wandelbots__nova-js-3.3.1,MEDIUM,0.05162,
wangshijun__secp256k1-4.0.3,LOW,0.04911,
warp-ds__core-1.1.8,LOW,0.05077,
warptoad__gigabridge-js-0.0.7,MEDIUM,0.05141,
wasmoon-1.16.0,MEDIUM,0.05122,
wat2js-2.1.1,LOW,0.0,
wat2wasm-3.0.0,MEDIUM,0.06779,
wavemaker.com__nvd3-1.0.0,MEDIUM,0.14699,
wavemaker__nvd3-1.8.16,MEDIUM,0.07373,
waves__ride-js-2.2.9,LOW,0.01564,
wcauchois__program-builder-0.1.3,LOW,0.01245,
wcp__wcpshared-4.7.4,HIGH,0.14602,YES
wcsize-1.0.0,LOW,0.05077,
wdio-utam-service-3.3.0,LOW,0.00041,
wealthica-sdk-js-0.0.19,LOW,0.0,
weaviate-agents-1.1.0,LOW,0.02285,
weaviate-client-3.9.0,LOW,0.02025,
web-audio-engine-0.13.4,LOW,0.05077,
web-common-1.3.6,LOW,0.04663,
web-servo-0.5.1,LOW,7e-05,
web2driver-3.0.5,LOW,0.0,
web3-utils-4.3.3,LOW,0.04205,
web3js-quorum-22.4.0,LOW,0.0269,
web3pay-1.0.1,LOW,0.0,
web3x-4.0.6,MEDIUM,0.06107,
webb-tools__api-0.1.8,LOW,0.01385,
webb-tools__api-derive-0.1.8,LOW,0.01385,
webcrawlerapi-js-2.0.4,LOW,0.00234,
webdriver-js-extender-2.2.0,LOW,0.04909,
webex-node-bot-framework-2.5.1,MEDIUM,0.07984,
webex__plugin-encryption-3.10.0,LOW,0.03433,
webex__web-media-effects-2.32.1,LOW,0.01212,
webkit-line-clamp-1.2.2,LOW,0.05077,
webpack-deep-scope-plugin-1.6.2,LOW,0.01385,
webpack-fix-style-only-entries-0.6.1,LOW,0.02568,
webpack-inline-source-plugin-0.1.2,LOW,0.01385,
webpack-merge-and-include-globally-2.3.4,LOW,0.05077,
webpack-preprocessor-0.1.12,LOW,0.01385,
webpack-uglify-js-plugin-1.1.9,LOW,0.04885,
webqit__play-js-0.1.6,MEDIUM,0.14602,
webqit__util-0.8.16,LOW,0.05077,
webship-js-1.0.45,MEDIUM,0.05778,
website-scraper-6.0.0,LOW,0.03736,
webtides__luna-cli-0.13.1,LOW,0.0,
wechat-jssdk-5.1.0,LOW,0.0,
weex-js-framework-0.23.1,LOW,0.03662,
weex-js-runtime-0.23.7,LOW,0.01991,
weex-runtime-js-0.19.8,LOW,0.02317,
wegotpop__styleguide-1.11.0,LOW,0.05077,
weiroll__weiroll.js-0.3.0,LOW,0.01244,
weixin-js-sdk-1.6.5,LOW,0.01265,
weixin-js-sdk-ts-1.6.1,LOW,0.00975,
wertik-js-3.3.3,MEDIUM,0.08055,
wext-manifest-webpack-plugin-1.4.1,LOW,0.05077,
whalecloud__page-builder-2.1.7-beta39,MEDIUM,0.05174,
whatmore-react-assets-1.0.1760,LOW,0.0,
which-boxed-primitive-1.1.1,LOW,0.05077,
which-builtin-type-1.2.1,LOW,0.05077,
whimbrel__walk-0.0.6,LOW,0.05077,
whio-api-sdk-1.0.237-beta-staging,LOW,0.0,
whisperlab__lingo.dev_sdk-0.7.44,LOW,0.02639,
wicked-good-xpath-1.3.0,LOW,0.01114,
wickes-css-2.83.0,MEDIUM,0.0856,
wickes-css2-2.101.0,MEDIUM,0.07596,
widelab-development__dataloop-dev-1.2.1,LOW,0.05077,
wijmo-5.20252.42,LOW,1e-05,
wildebeest__js-modules-0.1.6,LOW,0.05077,
window-crypto-1.1.0,LOW,0.05077,
window-resize-subject-1.5.0,LOW,0.01244,
winston-array-transport-1.1.11,LOW,0.01244,
wistia-player-api-loader-1.0.0,LOW,0.01506,
wix-file-sharing-client-1.0.309,LOW,0.01225,
wix-photo-sharing-client-1.0.312,LOW,0.01386,
wnprc__primate-id-1.1.7,LOW,0.05077,
womasoft__js-utils-2.1.2,LOW,0.05077,
womasoft__rn-libs-3.0.22,LOW,0.05077,
woothee-1.11.1,LOW,0.04471,
wordpress__create-block-4.78.0,LOW,0.01324,
wordpress__readable-js-assets-webpack-plugin-3.35.0,LOW,0.01385,
workday__canvas-kit-styling-14.1.17,LOW,0.03868,
workday__canvas-kit-styling-transform-14.1.10,LOW,0.04179,
workflowai__workflowai-1.6.8,LOW,0.04315,
worknice__js-sdk-0.13.49,MEDIUM,0.14875,
worldcoin__minikit-js-1.9.8,LOW,0.03746,
wp-error-1.3.0,LOW,0.05077,
wppconnect__wa-js-3.18.8,LOW,0.00019,
wvbe__eslint-config-1.1.0,LOW,0.0,
wxcc-desktop__sdk-2.0.12,LOW,0.0215,
wyw-in-js__esbuild-0.8.0,LOW,0.0,
wyw-in-js__rollup-0.8.0,LOW,0.0,
wyw-in-js__vite-0.8.0,LOW,2e-05,
wyw-in-js__webpack-loader-0.8.0,LOW,0.00011,
x1-labs__spl-stake-pool-1.1.18,MEDIUM,0.0636,
xcmats__js-toolbox-0.16.4,LOW,0.01041,
xdc3-utils-1.3.13420,LOW,0.00623,
xiaogaozi__emoji-js-3.7.2,MEDIUM,0.07288,
xip-online-applications__eslint-config-0.7.1,LOW,0.00011,
xjs-framework-2.10.2,HIGH,0.29591,
xlsexport-1.5.2,LOW,0.03373,
xlsx-color-fix-0.14.36,LOW,0.01632,
xlsx-js-style-1.2.0,MEDIUM,0.08119,
xml-js-1.6.11,MEDIUM,0.14364,
xml-js-v2-2.2.1,MEDIUM,0.14349,
xml-mapping-1.7.2,LOW,0.05077,
xml-vs-js-2.1.0,LOW,0.03192,
